major_name,major_description,university_name,country,university_score
Cloud Systems Software, Cloud Computing,georgia institute of technology,USA,52.08
Alibaba Cloud Computing," Cloud Computing, Security Engineering, System Security, Network Security, Security Software, Software Security, Big Data",alibaba cloud academy,Unknown,62.39938193343899
Spring - Cloud Overview," Cloud Computing, Cloud Load Balancing, Software Architecture, Software Framework, Web Development",learnquest,Unknown,62.39938193343899
Infrastructure and Application Modernization with Google Cloud," Cloud Applications, Cloud Clients, Cloud Computing, Cloud Infrastructure, Cloud Platforms, Cloud-Based Integration, Google Cloud Platform, Kubernetes, Other Cloud Platforms and Tools, Cloud API, Google App Engine",google cloud,Unknown,62.39938193343899
Elastic Cloud Infrastructure: Scaling and Automation en Español," Cloud Computing, Cloud Infrastructure",google cloud,Unknown,62.39938193343899
Developing Cloud Native Applications," Cloud Applications, Cloud Computing, IBM Cloud, Cloud API, Cloud Infrastructure, Cloud Management, Cloud Platforms, Continuous Integration, DevOps, Continuous Delivery, Software As A Service, Web Development Tools, NoSQL",ibm,Unknown,62.39938193343899
Developing Applications with Google Cloud 日本語版," Google Cloud Platform, Cloud Platforms, Databases, Cloud Computing, Cloud API, Cloud Applications, Data Management, Cloud Storage, Computer Architecture, Computer Networking, Business Analysis, Data Analysis, Data Architecture, Kubernetes, Application Development",google cloud,Unknown,62.39938193343899
Applying Machine Learning to your Data with Google Cloud," Applied Machine Learning, Big Data, Cloud Computing, Data Analysis, Google Cloud Platform, Human Learning, Machine Learning, Machine Learning Algorithms, Machine Learning Software, SQL",google cloud,Unknown,62.39938193343899
Serverless Data Processing with Dataflow," Google Cloud Platform, Cloud Computing, Cloud Platforms, Apache, Extract, Transform, Load, Cloud Engineering, Computer Architecture, Distributed Computing Architecture, Big Data, DevOps, Data Management",google cloud,Unknown,62.39938193343899
Essential Cloud Infrastructure: Foundation - Français, Google Cloud Platform,google cloud,Unknown,62.39938193343899
"Cloud Virtualization, Containers and APIs"," Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Software Architecture, Software Engineering",duke university,USA,58.37
"Cloud Virtualization, Containers and APIs"," Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Software Architecture, Software Engineering",duke university,USA,57.72
"Cloud Virtualization, Containers and APIs"," Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Software Architecture, Software Engineering",duke university,USA,63.56
"Cloud Virtualization, Containers and APIs"," Cloud Computing, Continuous Delivery, Continuous Integration, DevOps, Devops Tools, Cloud Applications, Software Architecture, Software Engineering",duke university,USA,61.55
Microsoft Azure for Data Engineering," Big Data, Cloud Computing, Cloud Platforms, Cloud Storage, Cloud-Based Integration, Data Architecture, Data Management, Data Warehousing, Databases, Microsoft Azure, Leadership and Management",microsoft,Unknown,62.39938193343899
Google Cloud Infrastructure for Azure Professionals," Cloud Computing, Cloud Platforms, Google App Engine, Google Cloud Platform",google cloud,Unknown,62.39938193343899
Gmail," Communication, User Experience, Google Cloud Platform, Leadership and Management, Business Communication, Business Process Management, Collaboration, Organizational Development, Problem Solving, Professional Development, Cloud Computing, Cloud Platforms",google cloud,Unknown,62.39938193343899
Developing Cloud Apps with Node.js and React," Javascript, Computer Programming, Web Development, Cloud Computing, Computer Science, IBM Cloud, React (web framework)",ibm,Unknown,62.39938193343899
Essential Cloud Infrastructure: Foundation - Bahasa Indonesia," Cloud Computing, Cloud Infrastructure, Google Cloud Platform",google cloud,Unknown,62.39938193343899
Deploying SAP on Google Cloud," Cloud Computing, Google Cloud Platform, Cloud Infrastructure, Cloud Platforms, Cloud-Based Integration, Computer Architecture, Computer Networking, Databases, Other Cloud Platforms and Tools, Software As A Service",google cloud,Unknown,62.39938193343899
Preparing for Google Cloud Certification: Cloud Engineer Professional Certificate en Español," Strategy, Communication, Databases, Leadership and Management, Data Management, Business Analysis, Network Security, Cloud Computing, Database Administration, Market Analysis, Strategy and Operations, Media Strategy & Planning, Cloud Infrastructure, Cloud Platforms, Design and Product, Google Cloud Platform, Kubernetes, Google App Engine, Cloud Storage, Docker (Software)",google cloud,Unknown,62.39938193343899
TensorFlow on Google Cloud," Applied Machine Learning, Deep Learning, Machine Learning, Tensorflow, Google Cloud Platform, Artificial Neural Networks, Human Learning, Machine Learning Software, Python Programming, Cloud Computing, Cloud Platforms",google cloud,Unknown,62.39938193343899
Google Cloud Digital Leader Training 日本語版, Cloud Computing,google cloud,Unknown,62.39938193343899
Preparing for Your Associate Cloud Engineer Journey en Español," Leadership and Management, Strategy, Business Analysis, Communication, Data Management, Databases, Market Analysis, Design and Product, Media Strategy & Planning, Strategy and Operations",google cloud,Unknown,62.39938193343899
On Premises Installation and Fundamentals with Google Cloud's Apigee API Platform," Cloud Computing, Google Cloud Platform, Cloud API",google cloud,Unknown,62.39938193343899
"Data Engineer, Big Data and ML on Google Cloud em Português"," Databases, Computer Networking, Communication, Data Management, Cloud Computing, Network Security, Data Analysis Software, Leadership and Management, Business Analysis, Security Engineering, Computer Architecture, Data Analysis, Data Structures, Digital Marketing, Cloud Infrastructure, Problem Solving, Google Cloud Platform, Networking Hardware, Software Security, Data Warehousing",google cloud,Unknown,62.39938193343899
On Premises Capacity Upgrade and Monitoring with Google Cloud's Apigee API Platform, Cloud Computing,google cloud,Unknown,62.39938193343899
Business Transformation with Google Cloud en Español," Business Analysis, Business Transformation, Strategy and Operations, Cloud Computing, Operational Analysis, Strategy, Applied Machine Learning, Computer Security Incident Management, People Analysis, Probability & Statistics",google cloud,Unknown,62.39938193343899
Fintech: Foundations & Applications of Financial Technology," FinTech, Finance, BlockChain, Innovation, Investment Management, Financial Management, Financial Analysis, Risk Management, General Statistics, Payments, Regulations and Compliance, Algorithms, Behavioral Economics, Entrepreneurial Finance, Market Research, Cryptography, Human Learning, Machine Learning Algorithms, Machine Learning Software, Securities Trading, Applied Machine Learning, Machine Learning, Product Strategy, Business Transformation, Systems Design",university of pennsylvania,USA,73.64
Fintech: Foundations & Applications of Financial Technology," FinTech, Finance, BlockChain, Innovation, Investment Management, Financial Management, Financial Analysis, Risk Management, General Statistics, Payments, Regulations and Compliance, Algorithms, Behavioral Economics, Entrepreneurial Finance, Market Research, Cryptography, Human Learning, Machine Learning Algorithms, Machine Learning Software, Securities Trading, Applied Machine Learning, Machine Learning, Product Strategy, Business Transformation, Systems Design",university of pennsylvania,USA,77.24
Fintech: Foundations & Applications of Financial Technology," FinTech, Finance, BlockChain, Innovation, Investment Management, Financial Management, Financial Analysis, Risk Management, General Statistics, Payments, Regulations and Compliance, Algorithms, Behavioral Economics, Entrepreneurial Finance, Market Research, Cryptography, Human Learning, Machine Learning Algorithms, Machine Learning Software, Securities Trading, Applied Machine Learning, Machine Learning, Product Strategy, Business Transformation, Systems Design",university of pennsylvania,USA,79.3
Fintech: Foundations & Applications of Financial Technology," FinTech, Finance, BlockChain, Innovation, Investment Management, Financial Management, Financial Analysis, Risk Management, General Statistics, Payments, Regulations and Compliance, Algorithms, Behavioral Economics, Entrepreneurial Finance, Market Research, Cryptography, Human Learning, Machine Learning Algorithms, Machine Learning Software, Securities Trading, Applied Machine Learning, Machine Learning, Product Strategy, Business Transformation, Systems Design",university of pennsylvania,USA,77.6
"FinTech: Foundations, Payments, and Regulations"," FinTech, Finance, Behavioral Economics, BlockChain, Financial Analysis, Financial Management, Market Research, Payments, Risk Management, Regulations and Compliance",university of pennsylvania,USA,73.64
"FinTech: Foundations, Payments, and Regulations"," FinTech, Finance, Behavioral Economics, BlockChain, Financial Analysis, Financial Management, Market Research, Payments, Risk Management, Regulations and Compliance",university of pennsylvania,USA,77.24
"FinTech: Foundations, Payments, and Regulations"," FinTech, Finance, Behavioral Economics, BlockChain, Financial Analysis, Financial Management, Market Research, Payments, Risk Management, Regulations and Compliance",university of pennsylvania,USA,79.3
"FinTech: Foundations, Payments, and Regulations"," FinTech, Finance, Behavioral Economics, BlockChain, Financial Analysis, Financial Management, Market Research, Payments, Risk Management, Regulations and Compliance",university of pennsylvania,USA,77.6
Financial Technology (Fintech) Innovations," FinTech, Finance, BlockChain, Decision Making, Risk Management, Financial Analysis, Investment Management, Leadership and Management, Critical Thinking, Innovation, Machine Learning, Algorithms, Entrepreneurship, Strategy, Cryptography, Data Mining, Payments, Statistical Analysis, Strategy and Operations, Cyberattacks, Network Security, Statistical Machine Learning, Underwriting, Computer Networking",university of michigan,Unknown,62.39938193343899
The Future of Payment Technologies," FinTech, Finance, Payments, Innovation",university of michigan,Unknown,62.39938193343899
FinTech Law and Policy," FinTech, Finance, Regulations and Compliance, Banking, Payments, Financial Management, BlockChain, Entrepreneurial Finance, Accounts Payable and Receivable, Securities Trading",duke university,USA,58.37
FinTech Law and Policy," FinTech, Finance, Regulations and Compliance, Banking, Payments, Financial Management, BlockChain, Entrepreneurial Finance, Accounts Payable and Receivable, Securities Trading",duke university,USA,57.72
FinTech Law and Policy," FinTech, Finance, Regulations and Compliance, Banking, Payments, Financial Management, BlockChain, Entrepreneurial Finance, Accounts Payable and Receivable, Securities Trading",duke university,USA,63.56
FinTech Law and Policy," FinTech, Finance, Regulations and Compliance, Banking, Payments, Financial Management, BlockChain, Entrepreneurial Finance, Accounts Payable and Receivable, Securities Trading",duke university,USA,61.55
FinTech: Finance Industry Transformation and Regulation," FinTech, Finance, Risk Management, Banking, Leadership and Management, Innovation, Regulations and Compliance, BlockChain, E-Commerce, Financial Analysis, Business Process Management, Data Analysis, Exploratory Data Analysis, Payments, Business Development, Computer Security Incident Management, Human Factors (Security)",the hong kong university of science and technology,Unknown,62.39938193343899
FinTech Foundations and Overview," BlockChain, FinTech, Finance, Banking, Data Analysis, E-Commerce, Innovation, Payments, Business Development, Exploratory Data Analysis",the hong kong university of science and technology,Unknown,62.39938193343899
Fintech Startups in Emerging Markets," Finance, FinTech, Regulations and Compliance, Banking, BlockChain, Financial Analysis, Business Development, Cryptography, Entrepreneurship, Securities Trading",university of cape town,South Africa,46.78
Fintech Startups in Emerging Markets," Finance, FinTech, Regulations and Compliance, Banking, BlockChain, Financial Analysis, Business Development, Cryptography, Entrepreneurship, Securities Trading",university of cape town,South Africa,46.58
Digital Transformation in Financial Services," FinTech, Finance, Innovation, Banking, Business Transformation, Leadership and Management, Payments, Strategy, Strategy and Operations, BlockChain, Business Analysis, Business Development, Cash Management, Decision Making, Entrepreneurship, Investment Management, Network Analysis, Research and Design",copenhagen business school,Unknown,62.39938193343899
Decentralized Finance (DeFi): The Future of Finance," BlockChain, FinTech, Finance, Algorithms, Cryptography, Payments, Banking, Risk Management, Contract Management, Computational Logic, Innovation, Regulations and Compliance, Securities Trading, Strategy and Operations, Cyberattacks, Financial Analysis, Investment Management, Security Engineering",duke university,USA,58.37
Decentralized Finance (DeFi): The Future of Finance," BlockChain, FinTech, Finance, Algorithms, Cryptography, Payments, Banking, Risk Management, Contract Management, Computational Logic, Innovation, Regulations and Compliance, Securities Trading, Strategy and Operations, Cyberattacks, Financial Analysis, Investment Management, Security Engineering",duke university,USA,57.72
Decentralized Finance (DeFi): The Future of Finance," BlockChain, FinTech, Finance, Algorithms, Cryptography, Payments, Banking, Risk Management, Contract Management, Computational Logic, Innovation, Regulations and Compliance, Securities Trading, Strategy and Operations, Cyberattacks, Financial Analysis, Investment Management, Security Engineering",duke university,USA,63.56
Decentralized Finance (DeFi): The Future of Finance," BlockChain, FinTech, Finance, Algorithms, Cryptography, Payments, Banking, Risk Management, Contract Management, Computational Logic, Innovation, Regulations and Compliance, Securities Trading, Strategy and Operations, Cyberattacks, Financial Analysis, Investment Management, Security Engineering",duke university,USA,61.55
How Software Ate Finance," Finance, Banking, FinTech, Leadership and Management, Financial Management, BlockChain, Investment Management, Market Analysis, Product Strategy, Risk Management, Payments",stanford university,USA,89.5
How Software Ate Finance," Finance, Banking, FinTech, Leadership and Management, Financial Management, BlockChain, Investment Management, Market Analysis, Product Strategy, Risk Management, Payments",stanford university,USA,93.94
How Software Ate Finance," Finance, Banking, FinTech, Leadership and Management, Financial Management, BlockChain, Investment Management, Market Analysis, Product Strategy, Risk Management, Payments",stanford university,USA,99.09
How Software Ate Finance," Finance, Banking, FinTech, Leadership and Management, Financial Management, BlockChain, Investment Management, Market Analysis, Product Strategy, Risk Management, Payments",stanford university,USA,98.66
FinTech Security and Regulation (RegTech)," FinTech, Regulations and Compliance, Risk Management, Banking, Finance, Financial Analysis, Human Factors (Security), Leadership and Management",the hong kong university of science and technology,Unknown,62.39938193343899
FinTech and the Transformation in Financial Services," Banking, FinTech, Finance, Payments, BlockChain, Business Transformation, Cash Management, Innovation, Investment Management, Leadership and Management",copenhagen business school,Unknown,62.39938193343899
Python and Statistics for Financial Analysis," Basic Descriptive Statistics, Computer Programming, Data Analysis, Finance, Financial Analysis, Probability & Statistics, Python Programming, Statistical Analysis, General Statistics, Probability Distribution, Statistical Programming, Data Visualization",the hong kong university of science and technology,Unknown,62.39938193343899
Supply Chain Finance Market and Fintech Ecosystem," Finance, Supply Chain and Logistics, Supply Chain Systems, FinTech",new york institute of finance,Unknown,62.39938193343899
FinTech Risk Management," FinTech, Leadership and Management, Risk Management, Finance, Business Process Management, Computer Security Incident Management, Regulations and Compliance",the hong kong university of science and technology,Unknown,62.39938193343899
Supply Chain Finance and Blockchain Technology," Supply Chain and Logistics, Supply Chain Systems, Finance, Accounts Payable and Receivable, Supplier Relationship Management, BlockChain, Payments, Cash Management, Financial Accounting, Financial Management, Leadership and Management, Financial Analysis, FinTech, Procurement",new york institute of finance,Unknown,62.39938193343899
Financial Regulation in Emerging Markets and the Rise of Fintech Companies," Finance, Banking, FinTech, Financial Analysis, Regulations and Compliance, Securities Trading",university of cape town,South Africa,46.78
Financial Regulation in Emerging Markets and the Rise of Fintech Companies," Finance, Banking, FinTech, Financial Analysis, Regulations and Compliance, Securities Trading",university of cape town,South Africa,46.58
Economics of Money and Banking," Banking, Finance",columbia university,USA,78.86
Economics of Money and Banking," Banking, Finance",columbia university,USA,88.21
Economics of Money and Banking," Banking, Finance",columbia university,USA,97.41
Economics of Money and Banking," Banking, Finance",columbia university,USA,96.14
"Raising Capital: Credit Tech, Coin Offerings, and Crowdfunding"," FinTech, Finance, Entrepreneurship, Decision Making, Critical Thinking, Innovation, Risk Management, Strategy, Strategy and Operations, Underwriting",university of michigan,Unknown,62.39938193343899
Banking and Financial Institutions," Accounting, Banking, Finance, Financial Analysis, Leadership and Management, Financial Accounting, Financial Management, Investment Management, Risk Management, Regulations and Compliance",university of illinois at urbana-champaign,Unknown,62.39938193343899
"Application of AI, InsurTech, and Real Estate Technology"," FinTech, Applied Machine Learning, Finance, Financial Analysis, Human Learning, Innovation, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Product Strategy, BlockChain",university of pennsylvania,USA,73.64
"Application of AI, InsurTech, and Real Estate Technology"," FinTech, Applied Machine Learning, Finance, Financial Analysis, Human Learning, Innovation, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Product Strategy, BlockChain",university of pennsylvania,USA,77.24
"Application of AI, InsurTech, and Real Estate Technology"," FinTech, Applied Machine Learning, Finance, Financial Analysis, Human Learning, Innovation, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Product Strategy, BlockChain",university of pennsylvania,USA,79.3
"Application of AI, InsurTech, and Real Estate Technology"," FinTech, Applied Machine Learning, Finance, Financial Analysis, Human Learning, Innovation, Machine Learning, Machine Learning Algorithms, Machine Learning Software, Product Strategy, BlockChain",university of pennsylvania,USA,77.6
"Lending, Crowdfunding, and Modern Investing"," FinTech, Finance, Innovation, Entrepreneurial Finance, Financial Management, General Statistics, Investment Management, Risk Management, Securities Trading",university of pennsylvania,USA,73.64
"Lending, Crowdfunding, and Modern Investing"," FinTech, Finance, Innovation, Entrepreneurial Finance, Financial Management, General Statistics, Investment Management, Risk Management, Securities Trading",university of pennsylvania,USA,77.24
"Lending, Crowdfunding, and Modern Investing"," FinTech, Finance, Innovation, Entrepreneurial Finance, Financial Management, General Statistics, Investment Management, Risk Management, Securities Trading",university of pennsylvania,USA,79.3
"Lending, Crowdfunding, and Modern Investing"," FinTech, Finance, Innovation, Entrepreneurial Finance, Financial Management, General Statistics, Investment Management, Risk Management, Securities Trading",university of pennsylvania,USA,77.6
Blockchain Revolution," BlockChain, Finance, FinTech, Innovation, Cryptography, Strategy and Operations, System Security, Distributed Computing Architecture, Leadership and Management, Contract Management, Entrepreneurship, Network Model, Network Security, Regulations and Compliance, Research and Design, Strategy, Human Resources, Risk Management, Software Security, Recruitment",insead,Unknown,62.39938193343899
Blockchain Revolution in Financial Services," BlockChain, Finance, Cryptography, FinTech, Business Transformation, Innovation, Distributed Computing Architecture, Payments, Leadership and Management, System Security, Network Security, Accounting, Banking, Business Process Management, Contract Management, Financial Accounting, Financial Management, Problem Solving, Security Strategy",insead,Unknown,62.39938193343899
Building Fintech Startups in Emerging Markets," Business Development, Entrepreneurship, FinTech",university of cape town,South Africa,46.78
Building Fintech Startups in Emerging Markets," Business Development, Entrepreneurship, FinTech",university of cape town,South Africa,46.58
Entrepreneurial Finance: Strategy and Innovation," Finance, Entrepreneurial Finance, Risk Management, Probability & Statistics, R Programming, Entrepreneurship, Data Analysis, Investment Management, Statistical Analysis, Statistical Programming, Financial Analysis, Leadership and Management, BlockChain, Cryptography, FinTech, Statistical Tests, Financial Management, Algorithms, Innovation, System Security, Microsoft Excel",duke university,USA,58.37
Entrepreneurial Finance: Strategy and Innovation," Finance, Entrepreneurial Finance, Risk Management, Probability & Statistics, R Programming, Entrepreneurship, Data Analysis, Investment Management, Statistical Analysis, Statistical Programming, Financial Analysis, Leadership and Management, BlockChain, Cryptography, FinTech, Statistical Tests, Financial Management, Algorithms, Innovation, System Security, Microsoft Excel",duke university,USA,57.72
Entrepreneurial Finance: Strategy and Innovation," Finance, Entrepreneurial Finance, Risk Management, Probability & Statistics, R Programming, Entrepreneurship, Data Analysis, Investment Management, Statistical Analysis, Statistical Programming, Financial Analysis, Leadership and Management, BlockChain, Cryptography, FinTech, Statistical Tests, Financial Management, Algorithms, Innovation, System Security, Microsoft Excel",duke university,USA,63.56
Entrepreneurial Finance: Strategy and Innovation," Finance, Entrepreneurial Finance, Risk Management, Probability & Statistics, R Programming, Entrepreneurship, Data Analysis, Investment Management, Statistical Analysis, Statistical Programming, Financial Analysis, Leadership and Management, BlockChain, Cryptography, FinTech, Statistical Tests, Financial Management, Algorithms, Innovation, System Security, Microsoft Excel",duke university,USA,61.55
Decentralized Finance (DeFi) Opportunities and Risks," BlockChain, FinTech, Finance, Cyberattacks, Risk Management, Security Engineering",duke university,USA,58.37
Decentralized Finance (DeFi) Opportunities and Risks," BlockChain, FinTech, Finance, Cyberattacks, Risk Management, Security Engineering",duke university,USA,57.72
Decentralized Finance (DeFi) Opportunities and Risks," BlockChain, FinTech, Finance, Cyberattacks, Risk Management, Security Engineering",duke university,USA,63.56
Decentralized Finance (DeFi) Opportunities and Risks," BlockChain, FinTech, Finance, Cyberattacks, Risk Management, Security Engineering",duke university,USA,61.55
Decentralized Finance (DeFi) Infrastructure," BlockChain, Cryptography, FinTech, Finance, Algorithms, Banking, Payments, Innovation, Regulations and Compliance, Risk Management",duke university,USA,58.37
Decentralized Finance (DeFi) Infrastructure," BlockChain, Cryptography, FinTech, Finance, Algorithms, Banking, Payments, Innovation, Regulations and Compliance, Risk Management",duke university,USA,57.72
Decentralized Finance (DeFi) Infrastructure," BlockChain, Cryptography, FinTech, Finance, Algorithms, Banking, Payments, Innovation, Regulations and Compliance, Risk Management",duke university,USA,63.56
Decentralized Finance (DeFi) Infrastructure," BlockChain, Cryptography, FinTech, Finance, Algorithms, Banking, Payments, Innovation, Regulations and Compliance, Risk Management",duke university,USA,61.55
Blockchain Business Models," BlockChain, Cryptography, Finance, Entrepreneurial Finance, FinTech, Algorithms, Innovation, System Security",duke university,USA,58.37
Blockchain Business Models," BlockChain, Cryptography, Finance, Entrepreneurial Finance, FinTech, Algorithms, Innovation, System Security",duke university,USA,57.72
Blockchain Business Models," BlockChain, Cryptography, Finance, Entrepreneurial Finance, FinTech, Algorithms, Innovation, System Security",duke university,USA,63.56
Blockchain Business Models," BlockChain, Cryptography, Finance, Entrepreneurial Finance, FinTech, Algorithms, Innovation, System Security",duke university,USA,61.55
Introduction to Blockchain for Financial Services," BlockChain, Cryptography, Finance, Distributed Computing Architecture, Innovation, Network Security, Business Transformation, FinTech, Problem Solving, Security Strategy",insead,Unknown,62.39938193343899
Creating and Developing a Tech Startup," Entrepreneurship, Innovation, Leadership and Management, Strategy, Strategy and Operations, Planning",école polytechnique,France,48.33
Creating and Developing a Tech Startup," Entrepreneurship, Innovation, Leadership and Management, Strategy, Strategy and Operations, Planning",école polytechnique,France,45.38
Creating and Developing a Tech Startup," Entrepreneurship, Innovation, Leadership and Management, Strategy, Strategy and Operations, Planning",école polytechnique,France,59.54
Creating and Developing a Tech Startup," Entrepreneurship, Innovation, Leadership and Management, Strategy, Strategy and Operations, Planning",école polytechnique,France,59.2
Agile with Atlassian Jira," Agile Software Development, Leadership and Management, Planning, Product Development, Product Management, Project Management, Scrum (Software Development), Software Engineering, Software Testing, Technical Product Management, Jira (Software)",atlassian,Unknown,62.39938193343899
How Entrepreneurs in Emerging Markets can master the Blockchain Technology," BlockChain, Cryptography, Entrepreneurship",university of cape town,South Africa,46.78
How Entrepreneurs in Emerging Markets can master the Blockchain Technology," BlockChain, Cryptography, Entrepreneurship",university of cape town,South Africa,46.58
Marketing Digital," Digital Marketing, Marketing, Customer Analysis, Market Analysis, Social Media, E-Commerce, Strategy, Marketing Management, Media Strategy & Planning, Product Marketing, Search Engine Optimization",universidade de são paulo,Unknown,62.39938193343899
Financing for Startup Businesses," Entrepreneurial Finance, Finance, Entrepreneurship, Financial Analysis, FinTech, Financial Management, Investment Management, Microsoft Excel",duke university,USA,58.37
Financing for Startup Businesses," Entrepreneurial Finance, Finance, Entrepreneurship, Financial Analysis, FinTech, Financial Management, Investment Management, Microsoft Excel",duke university,USA,57.72
Financing for Startup Businesses," Entrepreneurial Finance, Finance, Entrepreneurship, Financial Analysis, FinTech, Financial Management, Investment Management, Microsoft Excel",duke university,USA,63.56
Financing for Startup Businesses," Entrepreneurial Finance, Finance, Entrepreneurship, Financial Analysis, FinTech, Financial Management, Investment Management, Microsoft Excel",duke university,USA,61.55
Innovations in Investment Technology: Artificial Intelligence," FinTech, Finance, Machine Learning, Algorithms, Investment Management, Leadership and Management, Risk Management, Decision Making, Statistical Analysis, Statistical Machine Learning",university of michigan,Unknown,62.39938193343899
Blockchain and Business," BlockChain, FinTech, Finance, Strategy and Operations, Entrepreneurship, Contract Management, Human Resources, Leadership and Management, Research and Design, Recruitment, Strategy",insead,Unknown,62.39938193343899
Introduction to Blockchain," BlockChain, Cryptography, Benefits",association of international certified professional accountants,Unknown,62.39938193343899
"Information Systems Auditing, Controls and Assurance"," Security Engineering, Strategy and Operations, Change Management, Audit, Leadership and Management, Risk Management",the hong kong university of science and technology,Unknown,62.39938193343899
Blockchain Transformations of Financial Services," BlockChain, Business Transformation, Finance, Accounting, FinTech, Financial Accounting, Innovation, Banking, Financial Management, Payments",insead,Unknown,62.39938193343899
Cryptocurrency and Blockchain: An Introduction to Digital Currencies," BlockChain, FinTech, Finance, Cryptography, Investment Management, Algorithms, Business Transformation, Financial Management, Innovation, Systems Design",university of pennsylvania,USA,73.64
Cryptocurrency and Blockchain: An Introduction to Digital Currencies," BlockChain, FinTech, Finance, Cryptography, Investment Management, Algorithms, Business Transformation, Financial Management, Innovation, Systems Design",university of pennsylvania,USA,77.24
Cryptocurrency and Blockchain: An Introduction to Digital Currencies," BlockChain, FinTech, Finance, Cryptography, Investment Management, Algorithms, Business Transformation, Financial Management, Innovation, Systems Design",university of pennsylvania,USA,79.3
Cryptocurrency and Blockchain: An Introduction to Digital Currencies," BlockChain, FinTech, Finance, Cryptography, Investment Management, Algorithms, Business Transformation, Financial Management, Innovation, Systems Design",university of pennsylvania,USA,77.6
Decentralized Finance (DeFi) Primitives," BlockChain, FinTech, Finance, Payments, Cryptography, Algorithms, Computational Logic, Contract Management, Regulations and Compliance",duke university,USA,58.37
Decentralized Finance (DeFi) Primitives," BlockChain, FinTech, Finance, Payments, Cryptography, Algorithms, Computational Logic, Contract Management, Regulations and Compliance",duke university,USA,57.72
Decentralized Finance (DeFi) Primitives," BlockChain, FinTech, Finance, Payments, Cryptography, Algorithms, Computational Logic, Contract Management, Regulations and Compliance",duke university,USA,63.56
Decentralized Finance (DeFi) Primitives," BlockChain, FinTech, Finance, Payments, Cryptography, Algorithms, Computational Logic, Contract Management, Regulations and Compliance",duke university,USA,61.55
Web3 and Blockchain in Global Commerce," BlockChain, Finance, Leadership and Management, Cryptography, FinTech, Innovation, Strategy, Strategy and Operations, Business Transformation, Risk Management, System Security, Distributed Computing Architecture, Network Model, Network Security, Internet Of Things, Software Security",insead,Unknown,62.39938193343899
"Blockchain, Cryptoassets, and Decentralized Finance"," BlockChain, Cryptography, FinTech, Finance, Leadership and Management, Payments, System Security, Business Process Management, Business Transformation, Contract Management",insead,Unknown,62.39938193343899
Creative Writing," Creativity, Human Learning, Storytelling, Writing",wesleyan university,USA,46.3
Creative Writing," Creativity, Human Learning, Storytelling, Writing",wesleyan university,USA,45.48
Managing Emotions in Times of Uncertainty & Stress, Emotional Intelligence,yale university,USA,79.14
Managing Emotions in Times of Uncertainty & Stress, Emotional Intelligence,yale university,USA,78.83
Managing Emotions in Times of Uncertainty & Stress, Emotional Intelligence,yale university,USA,88.11
Managing Emotions in Times of Uncertainty & Stress, Emotional Intelligence,yale university,USA,86.61
UI / UX Design," Design and Product, Front-End Web Development, Graphic Design, Human Computer Interaction, Research and Design, User Experience, User Experience Design, User Research, Visual Design, Visualization (Computer Graphics), Web Design, Strategy",california institute of the arts,Unknown,62.39938193343899
Creating a Free Business Page with Blogger," Marketing, Social Media",coursera project network,Unknown,62.39938193343899
"L'investissement à impact, la finance qui change le monde"," Entrepreneurship, Finance, Business Psychology, Collaboration, Communication, Data Analysis, Decision Making, Design and Product, Sales, Strategy and Operations, Investment Management",essec business school,Unknown,62.39938193343899
Customer Service Fundamentals," Communication, Customer Support, Leadership and Management, Problem Solving, Customer Relationship Management, Customer Success, Strategy, Adaptability, Critical Thinking, User Experience",knowledge accelerators,Unknown,62.39938193343899
1.- El Cálculo - Modelo Lineal," Algebra, Calculus, Linear Algebra, Mathematics, Graph Theory, Mathematical Theory & Analysis, Data Visualization, Geometry",tecnológico de monterrey,Unknown,62.39938193343899
Introduction to Statistics," General Statistics, Probability & Statistics, Statistical Analysis, Critical Thinking, Basic Descriptive Statistics, Data Analysis, Statistical Tests, Probability Distribution, Problem Solving, Statistical Visualization",stanford university,USA,89.5
Introduction to Statistics," General Statistics, Probability & Statistics, Statistical Analysis, Critical Thinking, Basic Descriptive Statistics, Data Analysis, Statistical Tests, Probability Distribution, Problem Solving, Statistical Visualization",stanford university,USA,93.94
Introduction to Statistics," General Statistics, Probability & Statistics, Statistical Analysis, Critical Thinking, Basic Descriptive Statistics, Data Analysis, Statistical Tests, Probability Distribution, Problem Solving, Statistical Visualization",stanford university,USA,99.09
Introduction to Statistics," General Statistics, Probability & Statistics, Statistical Analysis, Critical Thinking, Basic Descriptive Statistics, Data Analysis, Statistical Tests, Probability Distribution, Problem Solving, Statistical Visualization",stanford university,USA,98.66
Finding Your Professional Voice: Confidence & Impact, Communication,university of london,Unknown,62.39938193343899
Finanças Orientada a Dados," Leadership and Management, Strategy, Communication, Data Management, Databases, Strategy and Operations, Cloud Computing, Entrepreneurship, Finance, Network Security",fundação instituto de administração,Unknown,62.39938193343899
